,Unnamed: 0,title,lprice,category1,category2,title_bertWP
155,1132,(24시 상품발송) PC/스팀 한글판 Palworld 팔월드 NA 팰월드,16500,디지털/가전,게임기/타이틀,( 24시 상품 ##발송 ) PC / 스팀 한글판 Palworld 팔월드 NA 팰월드
156,1801,아이엠듀 아이패드 10세대 10.9 종이질감 강화유리 지문방지 액정보호필름,11400,디지털/가전,태블릿PC액세서리,아이엠듀 아이패드 10세대 10 . 9 종이질감 강화유리 지문방지 액정보호필름
157,1906,주파집 블루투스 리얼택 5.3 USB 동글,13300,디지털/가전,네트워크장비,주파집 블루투스 리얼 ##택 5 . 3 USB 동글
158,88,스킨핏 남자팬티 무봉제 심리스 남성속옷 기능성 쿨 드로즈 에어리즘,2500,패션의류,남성언더웨어/잠옷,스킨핏 남자팬티 무봉제 심리스 남성속옷 기능성 쿨 드로즈 에어리즘
159,204,후아유 CREAM 리버시블 덤블 숏푸퍼 WHJPC4V02U,39700,패션의류,남성의류,후아유 CR ##EA ##M 리버시블 덤블 숏푸 ##퍼 WH ##JP ##C4 ##V ##02 ##U
160,1711,엠지텍 Q9900,496900,디지털/가전,음향가전,엠지텍 Q ##9900
161,162,칼라거펠드 칼라거펠트 칼라거펠트 23FW 칼라리스 숏코트,43120,패션의류,여성의류,칼라거펠드 칼라거펠트 칼라거펠트 23FW 칼라리스 숏 ##코트
162,1885,로랜텍 아이패드 에어5 에어4 10.9 종이질감 액정보호필름,9800,디지털/가전,태블릿PC액세서리,로랜텍 아이패드 에어5 에어4 10 . 9 종이질감 액정보호필름
163,1153,아이엠듀 아이폰 15 프로 MAX 풀커버 액정보호 9H 강화유리 필름 2매,8290,디지털/가전,휴대폰액세서리,아이엠듀 아이폰 15 프로 MAX 풀커버 액정보호 9H 강화유리 필름 2매
164,1423,삼성전자 갤럭시탭 S9 FE SM-X516N 5G 128GB,539000,디지털/가전,태블릿PC,삼성전자 갤럭시탭 S9 FE SM - X ##51 ##6 ##N 5G 128GB
165,534,더봄 까사 트위드 셋업 스커트,43200,패션의류,여성의류,더 ##봄 까 ##사 트위드 셋업 스커트
166,1313,브리츠 BT4000 ANC,86000,디지털/가전,음향가전,브리츠 BT ##400 ##0 ANC
167,245,BCBG 비씨비지 S 마그넷구스다운 B3WAG890,102030,패션의류,여성의류,BCBG 비 ##씨 ##비 ##지 S 마그 ##넷 ##구스다운 B3W ##AG ##8 ##90
168,1202,아이엠듀 아이폰15 프로 MAX 투명 슬림 이지스 플러스 카드 케이스,14400,디지털/가전,휴대폰액세서리,아이엠듀 아이폰15 프로 MAX 투명 슬림 이지스 플러스 카드 케이스
169,278,SOUP 구스8020후드폭스퍼 탈착 벨티드 패딩 SZBDO32,143210,패션의류,여성의류,SOUP 구스 ##80 ##20 ##후드 ##폭스 ##퍼 탈 ##착 벨티드 패딩 SZBDO32
170,1713,아이리버 EQWEAR-MVM7,27140,디지털/가전,주변기기,아이리버 EQWEAR - MV ##M ##7
171,1921,삼성전자 JBL JR310BT,49900,디지털/가전,음향가전,삼성전자 JBL J ##R3 ##10 ##BT
172,1617,데일리아이템 올스텐 304 데일리에어프라이어,199000,디지털/가전,주방가전,데일리 ##아이 ##템 올스텐 304 데일리 ##에어 ##프라이어
173,1503,애프터샥 샥즈 오픈런 프로 S810,199900,디지털/가전,음향가전,애프터샥 샥즈 오픈런 프로 S8 ##10
174,546,게스 23FW 플레어부츠컷 데님 여성용,68730,패션의류,여성의류,게스 23FW 플레어 ##부츠컷 데님 여성용
175,222,루앤 브라캡 나시 브라탑 끈나시,10900,패션의류,여성언더웨어/잠옷,루앤 브라캡 나시 브라탑 끈 ##나 ##시
176,1271,EFM네트웍스 아이피타임 AX6000M,112860,디지털/가전,네트워크장비,EFM네트웍스 아이피타임 AX ##600 ##0 ##M
177,63,듀엘 후드 폭스퍼 벨티드 롱패딩 L234PSG046,176310,패션의류,여성의류,듀엘 후드 폭스퍼 벨티드 롱패딩 L234PSG04 ##6
178,235,짐웨어 기모 남자트레이닝복 남자헬스복 남자츄리닝 트레이닝팬츠 추리닝바지 헬스 조거 팬츠,5880,패션의류,남성의류,짐웨어 기모 남자 ##트레이닝복 남자 ##헬 ##스 ##복 남자 ##츄 ##리닝 트레이닝 ##팬츠 추 ##리닝 ##바지 헬스 조거 팬츠
179,1239,삼성전자 삼성 F24T450,194000,디지털/가전,모니터,삼성전자 삼성 F24 ##T ##45 ##0
180,1664,필립스 코털 면도기 nt-3600/42 제거기 만능 정리기 다듬기 관리기 깍기 트리머,20200,디지털/가전,이미용가전,필립스 코 ##털 면도기 n ##t - 360 ##0 / 4 ##2 제 ##거 ##기 만 ##능 정리 ##기 다 ##듬 ##기 관 ##리기 깍 ##기 트리 ##머
181,758,푸마 스킨라이크 브라팬티 2종 라이트 여성,13010,패션의류,여성언더웨어/잠옷,푸마 스킨 ##라이 ##크 브라팬티 2종 라이트 여성
182,1450,신지모루 아이폰 15 프로 MAX 케이스 맥세이프 에어클로 베이직 플러스,14400,디지털/가전,휴대폰액세서리,신지모루 아이폰 15 프로 MAX 케이스 맥세이프 에어클로 베이직 플러스
183,308,탑텐 슈퍼 에어 프리미엄 롱다운 점퍼 MSC4JP2911,89900,패션의류,여성의류,탑텐 슈퍼 에어 프리미엄 롱다운 점퍼 MSC4JP29 ##11
184,276,(국내 당일) 나이키 남성 스우시 기모 츄리닝 조거팬츠 블랙 BV2671-010 블랙 그레이 베이직 쇼츠,29000,패션의류,남성의류,( 국내 당일 ) 나이키 남성 스우시 기모 츄리닝 조거팬츠 블랙 BV2671 - 010 블랙 그레이 베이직 쇼 ##츠
185,1698,노래방 마이크위생커버 일회용 덮개 무선마이크커버 유선,1850,디지털/가전,음향가전,노래방 마이크위생커버 일회용 덮개 무선 ##마 ##이크 ##커버 유선
186,1837,재생토너 삼성 SL-C513W SL-C563W C563FW 개조프린터용 CLT-K510S,11000,디지털/가전,주변기기,재생토너 삼성 SL - C513W SL - C563W C563FW 개조프린터용 CLT - K510S
187,956,탑텐 플리스 베이직 스웨트셔츠 MSC4TR3901,12900,패션의류,남성의류,탑텐 플리스 베이직 스웨트셔츠 MSC4 ##TR39 ##01
188,1538,제닉스 TITAN GX AIR WIRELESS,40400,디지털/가전,주변기기,제닉스 TITAN GX AIR WIRELESS
189,56,온앤온 퍼 카라 숏 패딩 NJP3WM936,79000,패션의류,여성의류,온앤온 퍼 카라 숏 패딩 NJP3WM9 ##36
190,1997,닌텐도 스위치 OLED 스플래툰3 에디션,382500,디지털/가전,게임기/타이틀,닌텐도 스위치 OLED 스플래툰3 에디션
191,1230,AMD 라이젠 5 5600X 버미어,177470,디지털/가전,PC부품,AMD 라이젠 5 5600 ##X 버미어
192,173,나이키 스포츠웨어 클럽 플리스 미드라이즈 오버사이즈 스웻팬츠 DQ5801,36630,패션의류,여성의류,나이키 스포츠웨어 클럽 플리스 미드 ##라이즈 오버 ##사이즈 스웻팬츠 DQ ##58 ##01
193,687,프롬마치 울50 라운딩 트임 도톰 겨울 루즈핏 심플 골지니트,31710,패션의류,여성의류,프롬마치 울50 라운 ##딩 트임 도톰 겨울 루즈핏 심플 골지 ##니트
194,1969,드롱기 KBOV2001,85990,디지털/가전,주방가전,드 ##롱 ##기 K ##BO ##V ##200 ##1
195,1972,미로 miro-twin,187110,디지털/가전,계절가전,미로 miro - t ##w ##in
196,1278,티피링크 Archer AX23,61010,디지털/가전,네트워크장비,티피링크 Archer AX ##23
197,1274,QCY T13 ANC APP,23260,디지털/가전,음향가전,QCY T13 ANC APP
198,1660,제닉스 STORMX 아크릴 팜레스트 손목 받침대,13900,디지털/가전,PC액세서리,제닉스 STORMX 아 ##크 ##릴 팜레스트 손목 받침대
199,1719,LG전자 오브제컬렉션 4도어 870L 네이처 화이트 (T873MWW111),1549000,디지털/가전,주방가전,LG전자 오브제컬렉션 4도어 870L 네이처 화이트 ( T873 ##MW ##W ##11 ##1 )
200,958,[재재입고]비너스 처진가슴 등살보정브라 큰가슴 풀컵 기능성 빅사이즈브라 B컵C컵D컵E컵 둘레90,37800,패션의류,여성언더웨어/잠옷,[ 재 ##재 ##입 ##고 ] 비너스 처진가슴 등 ##살 ##보 ##정 ##브라 큰 ##가슴 풀컵 기능성 빅사이즈 ##브라 B ##컵C컵 ##D컵E컵 둘 ##레 ##90
201,571,폴햄 여성 플러피 PHD4TC2950,16900,패션의류,여성의류,폴햄 여성 플러피 PHD4TC29 ##50
202,85,메종키츠네 맨투맨 후드 긴팔티 더블폭스 [당일출고],141000,패션의류,남성의류,메 ##종 ##키 ##츠 ##네 맨투맨 후드 긴팔티 더블 ##폭스 [ 당일출고 ]
203,1253,게이밍 컴퓨터 세트 조립PC 롤컴퓨터 배그 오버워치 발로란트 게임용 본체 풀세트1번,759000,디지털/가전,PC,게이밍 컴퓨터 세트 조립PC 롤 ##컴퓨터 배그 오버워치 발로란트 게임용 본체 풀세트 ##1번
204,697,엘르이너웨어 에어로웜 컴포트핏 노와이어 브라 팬티 세트,23000,패션의류,여성언더웨어/잠옷,엘르이너웨어 에어로 ##웜 컴포트핏 노와이어 브라 팬티 세트
205,52,보브 폭스 퍼 후드 구스다운 트렌치 코트 7153417001,137900,패션의류,여성의류,보브 폭스 퍼 후드 구스다운 트렌치 코트 7153417 ##001
206,932,쉬즈미스 핸드메이드 후드 벨티드 숏 코트 SWHCTM41070,75190,패션의류,여성의류,쉬즈미스 핸드메이드 후드 벨티드 숏 코트 SWHCTM4 ##10 ##70
207,910,폴햄 점퍼 경량 다운 퀼팅 패딩 공용 알래스카 리버시블 후드 롱 점퍼,43020,패션의류,남성의류,폴햄 점퍼 경량 다운 퀼팅 패딩 공용 알래스카 리버시블 후드 롱 점퍼
208,1264,삼성전자 갤럭시탭 갤럭시탭S7 FE (SM-T733N) Wi-Fi 128GB,610000,디지털/가전,태블릿PC,삼성전자 갤럭시탭 갤럭시탭S7 FE ( SM - T733N ) Wi - Fi 128GB
209,858,폴햄 알래스카 여성 컴포트 기모 세미와이드핏 데님 PHD4DP2026,40420,패션의류,여성의류,폴햄 알래스카 여성 컴포트 기모 세미와이드 ##핏 데님 PHD4 ##D ##P ##20 ##26
210,1131,SK하이닉스 Platinum P41 M.2 NVMe,121500,디지털/가전,저장장치,SK하이닉스 P ##la ##t ##in ##um P ##41 M . 2 NVMe
211,1826,DJI Osmo Pocket 3,649000,디지털/가전,카메라/캠코더용품,DJI Osmo Pocket 3
212,1396,코닥 M35,30920,디지털/가전,카메라/캠코더용품,코닥 M ##35
213,1370,삼성전자 JBL FLIP 6,119900,디지털/가전,음향가전,삼성전자 JBL F ##LI ##P 6
214,870,나이키 클럽 프렌치 테리 팬츠 BV2714,43690,패션의류,남성의류,나이키 클럽 프렌치 테리 팬츠 BV ##27 ##14
215,1107,아이엠듀 태블릿 거치대 마그네틱 스탠드,33400,디지털/가전,태블릿PC액세서리,아이엠듀 태블릿 거치대 마그네틱 스탠드
216,1185,요이치 스파이더 엑스 스마트폰 미러리스 카메라 유튜브 브이로그 듀얼 삼각대,36900,디지털/가전,카메라/캠코더용품,요이치 스파이더 엑스 스마트폰 미러 ##리스 카메라 유튜브 브이로그 듀얼 삼각대
217,1393,삼성 마이크로 SD카드 128GB EVO PLUS 갤럭시 블랙박스 외장 메모리카드 128기가,15200,디지털/가전,카메라/캠코더용품,삼성 마이크로 SD카드 128GB EVO PLUS 갤럭시 블랙박스 외장 메모리카드 128기가
218,220,지오지아 남성 워셔블 풀오버 AED4ER1102,22000,패션의류,남성의류,지오지아 남성 워셔블 풀오버 AE ##D4ER ##1102
219,873,랩 LAP 젤라비 구스 리얼후드 야상 롱 다운 AP4PDB66,125970,패션의류,여성의류,랩 LA ##P 젤 ##라 ##비 구스 리얼 ##후드 야상 롱 다운 AP ##4 ##PD ##B ##66
220,711,버버리 다이아몬드 퀼팅 디테처블 후드 크롭 자켓 8072798,1291570,패션의류,여성의류,버버리 다이아몬드 퀼팅 디테처블 후드 크롭 자켓 80 ##72 ##79 ##8
221,964,가을 겨울 50대 미시 엄마옷 다이아 퀼팅 누빔 하이넥 야상 사파리 누빔 패딩 롱 점퍼,57900,패션의류,여성의류,가을 겨울 50 ##대 미 ##시 엄마 ##옷 다이아 퀼팅 누빔 하이넥 야상 사파리 누빔 패딩 롱 점퍼
222,719,빈폴 방모 발마칸 코트 BC3X30C245,211110,패션의류,남성의류,빈폴 방모 발마칸 코트 BC ##3X30C ##24 ##5
223,274,나이스클랍 벨티드 슬림핏 숏다운 A234PWDA10,266000,패션의류,여성의류,나이스클랍 벨티드 슬림핏 숏다운 A234PWDA ##10
224,1187,인터픽셀 IP2740 게이밍,217000,디지털/가전,모니터,인터픽셀 IP ##27 ##40 게이밍
225,147,BYC 남자 내복 기모 남성 내의 발열 성인 겨울 보온 방한 상의 하의 세트 타이즈 여성,9900,패션의류,남성언더웨어/잠옷,BYC 남자 내복 기모 남성 내의 발열 성인 겨울 보온 방한 상의 하의 세트 타이즈 여성
226,553,폴햄 여성 프리미엄 구스 라운드넥 경량 PHA5VP2012,11860,패션의류,여성의류,폴햄 여성 프리미엄 구스 라운드넥 경량 PH ##A5 ##VP ##201 ##2
227,1464,신지모루 갤럭시 S24 울트라 강화유리 엣지 플러스 액정보호필름,11400,디지털/가전,휴대폰액세서리,신지모루 갤럭시 S24 울트라 강화유리 엣지 플러스 액정보호필름
228,1491,삼성 정품 갤럭시 S24 울트라 보호필름 AR 스크린 프로텍터 2매,25100,디지털/가전,휴대폰액세서리,삼성 정품 갤럭시 S24 울트라 보호필름 AR 스 ##크 ##린 프로 ##텍 ##터 2매
229,1244,삼성전자 갤럭시 A34 5G 128GB [자급제],326250,디지털/가전,휴대폰,삼성전자 갤럭시 A34 5G 128GB [ 자급제 ]
230,416,여성 롱스커트 니트 주름 스커트 밴딩 스커트,26800,패션의류,여성의류,여성 롱스커트 니트 주름 스커트 밴딩 스커트
231,1966,신지모루 갤럭시탭 S9 플러스 케이스 S펜 수납 커버 폴리오,19400,디지털/가전,태블릿PC액세서리,신지모루 갤럭시탭 S9 플러스 케이스 S펜 수납 커버 폴리오
232,1525,로지텍 로지텍G G102 2세대 LIGHTSYNC,21390,디지털/가전,주변기기,로지텍 로지텍G G ##10 ##2 2세대 LIGHTSYNC
233,1585,닌텐도 별의 커비 wii 디럭스 (SWITH),53000,디지털/가전,게임기/타이틀,닌텐도 별의 커비 wi ##i 디럭스 ( SWIT ##H )
234,39,제너럴아이디어 GENERALIDEA GNRL 울 브이넥 케이블 가디건 WBC4L04526,32925,패션의류,여성의류,제너럴아이디어 GENERALIDEA GNRL 울 브이넥 케이블 가디건 WBC4 ##L04 ##5 ##26
235,1550,소니 HDR-CX405,363000,디지털/가전,카메라/캠코더용품,소니 HD ##R - C ##X4 ##05
236,1805,쿠쿠전자 CUCKOO CRP-CHP1010FD,217730,디지털/가전,주방가전,쿠쿠전자 CUCKOO CRP - CH ##P ##1010 ##FD
237,1547,삼성전자 갤럭시 S24 플러스 5G 512GB [자급제],1329840,디지털/가전,휴대폰,삼성전자 갤럭시 S24 플러스 5G 512GB [ 자급제 ]
238,1459,코닥 골드 200-36장,15900,디지털/가전,카메라/캠코더용품,코닥 골드 200 - 36장
239,1488,삼성전자 비스포크 4도어 875L 매트 멜로우 화이트 (RF84C906B4W),1315590,디지털/가전,주방가전,삼성전자 비스포크 4도어 8 ##75 ##L 매트 멜 ##로우 화이트 ( RF ##84 ##C ##90 ##6 ##B4 ##W )
240,1633,신지모루 맥세이프 마그네틱 그립 톡홀더 핸드폰 스마트톡,13400,디지털/가전,휴대폰액세서리,신지모루 맥세이프 마그네틱 그립 톡홀더 핸드폰 스마트톡
241,983,올리브올리브 올리브데올리브 루즈 롱 핸드메이드 코트 OYW3WH431,150890,패션의류,여성의류,올리브 ##올 ##리브 올리브데올리브 루즈 롱 핸드메이드 코트 O ##Y ##W3WH4 ##31
242,631,베네통 폭스p 후드 덕다운 패딩 BAPDF2361,150120,패션의류,여성의류,베네통 폭스 ##p 후드 덕다운 패딩 BAPD ##F ##2361
243,1077,아이폰 15 128GB [ 자급제 ],1179990,디지털/가전,휴대폰,아이폰 15 128GB [ 자급제 ]
244,443,여성 트레이닝 세트 여자 츄리닝 니트 트레이닝복,29800,패션의류,여성의류,여성 트레이닝 세트 여자 츄리닝 니트 트레이닝복
245,509,지오지아 스트레치 스판 코듀로이골덴 테이퍼드핏 팬츠 RZ지오지아 1570263 AAC4PP1602-LBE,16600,패션의류,남성의류,지오지아 스트레치 스판 코듀로이 ##골덴 테이퍼드핏 팬츠 R ##Z ##지오지아 15702 ##6 ##3 AA ##C4PP ##16 ##02 - L ##BE
246,427,[두께감스판있는] 3color 햅번 플리츠 핀턱 주름 플레어 롱스커트,38100,패션의류,여성의류,[ 두 ##께 ##감 ##스판 ##있 ##는 ] 3color 햅 ##번 플리츠 핀턱 주름 플레어 롱스커트
247,1898,삼성전자 삼성 SL-T1670 정품 무한잉크,178900,디지털/가전,주변기기,삼성전자 삼성 SL - T1670 정품 무한잉크
248,960,몽클레어 라이체 LAICHE 여성패딩,1930000,패션의류,여성의류,몽클레어 라이 ##체 LAI ##CH ##E 여성패딩
249,1504,신지모루 25W PD 3.0 PPS C타입 2포트 고속 충전기,12400,디지털/가전,휴대폰액세서리,신지모루 25W PD 3 . 0 PPS C타입 2 ##포트 고속 충전기
250,484,리스트 클래식 핸드메이드 맥 코트 TWHCTM82070,87030,패션의류,여성의류,리스트 클래식 핸드메이드 맥 코트 TWHCTM8 ##20 ##70
251,1960,캐논 G2910 빌트인 정품 무한잉크,144000,디지털/가전,주변기기,캐논 G ##2910 빌 ##트 ##인 정품 무한잉크
252,1458,삼성전자 JBL WAVE BEAM,59000,디지털/가전,음향가전,삼성전자 JBL WA ##VE BEAM
253,662,듀엘 알파카 더블 롱코트 L224PSH513,151010,패션의류,여성의류,듀엘 알파 ##카 더블 롱코트 L ##224 ##PS ##H ##51 ##3
254,627,BNX 페이크 버튼 스트링 트임 니트 BV3VT008L0,18090,패션의류,여성의류,BN ##X 페이크 버튼 스트링 트임 니트 BV ##3 ##VT ##008 ##L ##0
255,1604,로리스토어 알파플랜 3단 회전 노트북 거치대,32500,디지털/가전,노트북액세서리,로리스토어 알파플랜 3단 회전 노트북 거치대
256,1804,한라홀딩스 HL만도 HMF10 (2채널),134100,디지털/가전,자동차기기,한라홀딩스 HL만도 H ##M ##F ##10 ( 2채널 )
257,1066,삼성전자 스마트모니터 M7 S43BM701,538740,디지털/가전,모니터,삼성전자 스마트모니터 M7 S43BM ##701
258,1015,고프로 히어로12 블랙,513970,디지털/가전,카메라/캠코더용품,고프로 히어로 ##12 블랙
